tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_positions	measurement_flag	treatment_dc_field	treatment_dc_field_theta	magic_method_codes	treatment_temp	measurement_sd_x	er_analyst_mail_names	treatment_dc_field_phi	measurement_csd	measurement_sd_z	magic_software_packages	treatment_ac_field	measurement_sd_y	measurement_description	measurement_dec	measurement_inc	magic_instrument_codes	measurement_standard	measurement_temp	er_citation_names	measurement_magn_moment
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	29	1	g	0		LT-T-Z:LP-DIR-T	903.0	4.34e-10			1.6	2.81e-10	pmagpy-3.2.1	0	2.53e-10		265.6	-46.0	hargrave 2015-02-12 15:37:20		273	This study	1.97e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	30	1	g	0		LT-T-Z:LP-DIR-T	923.0	8.01e-10			2.4	2.16e-10	pmagpy-3.2.1	0	2.92e-10		269.1	-40.0	hargrave 2015-02-13 17:53:58		273	This study	1.99e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	31	1	g	0		LT-T-Z:LP-DIR-T	933.0	5.97e-10			2.3	3.07e-10	pmagpy-3.2.1	0	3.16e-10		268.6	-42.4	hargrave 2015-02-17 11:28:49		273	This study	1.78e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	32	1	g	0		LT-T-Z:LP-DIR-T	943.0	4.89e-10			2.8	3.35e-10	pmagpy-3.2.1	0	3.34e-10		272.3	-39.3	hargrave 2015-02-18 09:46:48		273	This study	1.35e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	33	1	g	0		LT-T-Z:LP-DIR-T	953.0	2.07e-10			3.5	9.14e-11	pmagpy-3.2.1	0	1.06e-10		234.4	-27.9	hargrave 2015-02-19 12:55:38		273	This study	3.99e-09
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	1	1	g	0		LT-NO:LP-DIR-T	273	1.26e-08			3.0	2.46e-09	pmagpy-3.2.1	0	1.06e-09		77.2	-44.9			273	This study	2.46e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	2	1	g	0		LT-LT-Z:LP-DIR-T	77	1.12e-08			2.5	3.48e-09	pmagpy-3.2.1	0	1.30e-09		73.1	-46.1			273	This study	2.72e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	3	1	g	0		LT-T-Z:LP-DIR-T	373.0	1.03e-08			2.0	6.14e-09	pmagpy-3.2.1	0	4.82e-09		66.0	-49.3			273	This study	3.68e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	4	1	g	0		LT-T-Z:LP-DIR-T	423.0	2.08e-08			2.5	7.78e-09	pmagpy-3.2.1	0	2.52e-09		057.3	-51.8	hargrave 2014-10-22 15:58:15		273	This study	5.06e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	5	1	g	0		LT-T-Z:LP-DIR-T	473.0	3.17e-08			3.8	1.03e-08	pmagpy-3.2.1	0	2.75e-09		061.1	-52.1	hargrave 2014-10-27 16:24:50		273	This study	5.02e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	6	1	g	0		LT-T-Z:LP-DIR-T	523.0	3.67e-08			5.4	7.43e-09	pmagpy-3.2.1	0	5.43e-09		066.0	-51.9	hargrave 2014-10-28 13:47:48		273	This study	4.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	7	1	g	0		LT-T-Z:LP-DIR-T	573.0	2.20e-08			4.9	3.89e-09	pmagpy-3.2.1	0	3.27e-09		069.5	-50.3	hargrave 2014-10-28 20:45:11		273	This study	2.63e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	8	1	g	0		LT-T-Z:LP-DIR-T	623.0	9.67e-09			3.5	1.56e-09	pmagpy-3.2.1	0	5.81e-10		077.3	-51.0	hargrave 2014-10-29 20:57:46		273	This study	1.59e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	9	1	g	0		LT-T-Z:LP-DIR-T	673.0	8.78e-09			4.1	1.49e-09	pmagpy-3.2.1	0	5.86e-10		081.7	-49.9	hargrave 2014-11-03 17:17:53		273	This study	1.25e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	10	1	g	0		LT-T-Z:LP-DIR-T	698.0	7.17e-09			3.7	1.12e-09	pmagpy-3.2.1	0	5.18e-10		083.5	-49.3	hargrave 2014-11-04 12:08:13		273	This study	1.13e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	11	1	g	0		LT-T-Z:LP-DIR-T	723.0	8.02e-09			4.6	9.47e-10	pmagpy-3.2.1	0	6.20e-10		089.4	-47.8	hargrave 2014-11-10 12:58:13		273	This study	1.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	12	1	g	0		LT-T-Z:LP-DIR-T	748.0	3.65e-09			2.3	7.45e-10	pmagpy-3.2.1	0	4.97e-10		092.2	-46.9	hargrave 2014-11-10 22:16:43		273	This study	9.23e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	13	1	g	0		LT-T-Z:LP-DIR-T	773.0	6.65e-09			4.6	9.94e-10	pmagpy-3.2.1	0	1.36e-09		099.3	-44.6	hargrave 2014-11-13 11:50:50		273	This study	8.52e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	14	1	g	0		LT-T-Z:LP-DIR-T	788.0	3.04e-09			2.3	6.72e-10	pmagpy-3.2.1	0	9.47e-10		101.8	-42.8	hargrave 2014-11-17 17:31:35		273	This study	7.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	15	1	g	0		LT-T-Z:LP-DIR-T	803.0	1.10e-09			0.9	5.65e-10	pmagpy-3.2.1	0	5.01e-10		103.3	-42.7	hargrave 2014-11-24 18:22:26		273	This study	7.67e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	16	1	g	0		LT-T-Z:LP-DIR-T	818.0	1.39e-09			1.2	8.06e-10	pmagpy-3.2.1	0	7.70e-10		103.7	-41.8	hargrave 2014-12-01 17:04:09		273	This study	7.61e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	17	1	g	0		LT-T-Z:LP-DIR-T	823.0	1.33e-09			1.2	6.66e-10	pmagpy-3.2.1	0	6.73e-10		103.3	-41.7	hargrave 2014-12-02 00:50:08		273	This study	7.05e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	18	1	g	0		LT-T-Z:LP-DIR-T	828.0	4.01e-09			3.5	6.06e-10	pmagpy-3.2.1	0	1.42e-09		105.8	-41.4	hargrave 2014-12-05 13:46:21		273	This study	6.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	19	1	g	0		LT-T-Z:LP-DIR-T	833.0	4.49e-10			0.5	5.00e-10	pmagpy-3.2.1	0	2.97e-10		106.3	-39.4	hargrave 2014-12-06 12:03:37		273	This study	6.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	20	1	g	0		LT-T-Z:LP-DIR-T	838.0	7.97e-10			0.9	6.00e-10	pmagpy-3.2.1	0	5.57e-10		107.1	-40.2	hargrave 2014-12-08 15:24:19		273	This study	6.34e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	21	1	g	0		LT-T-Z:LP-DIR-T	843.0	5.10e-10			0.8	6.18e-10	pmagpy-3.2.1	0	5.48e-10		106.6	-39.2	hargrave 2014-12-08 22:16:29		273	This study	6.09e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	22	1	g	0		LT-T-Z:LP-DIR-T	846.0	3.29e-09			3.5	3.90e-10	pmagpy-3.2.1	0	1.59e-09		111.5	-39.3	hargrave 2015-01-12 11:07:07		273	This study	5.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	23	1	g	0		LT-T-Z:LP-DIR-T	849.0	1.85e-09			2.0	3.95e-10	pmagpy-3.2.1	0	8.67e-10		110.9	-39.5	hargrave 2015-01-14 14:25:16		273	This study	5.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	24	1	g	0		LT-T-Z:LP-DIR-T	852.0	1.07e-09			1.3	6.83e-10	pmagpy-3.2.1	0	5.93e-10		110.1	-39.3	hargrave 2015-01-15 14:40:11		273	This study	5.84e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	25	1	g	0		LT-T-Z:LP-DIR-T	855.0	2.53e-09			2.8	5.04e-10	pmagpy-3.2.1	0	1.35e-09		113.1	-40.2	hargrave 2015-01-18 13:02:08		273	This study	5.75e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	26	1	g	0		LT-T-Z:LP-DIR-T	858.0	1.35e-09			1.4	4.12e-10	pmagpy-3.2.1	0	6.22e-10		113.4	-39.4	hargrave 2015-01-20 12:21:08		273	This study	5.74e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	27	1	g	0		LT-T-Z:LP-DIR-T	863.0	1.47e-09			1.7	3.27e-10	pmagpy-3.2.1	0	7.29e-10		113.4	-38.0	hargrave 2015-02-10 17:29:40		273	This study	5.53e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	28	1	g	0		LT-T-Z:LP-DIR-T	883.0	7.42e-10			1.0	4.53e-10	pmagpy-3.2.1	0	7.00e-10		115.9	-36.7	hargrave 2015-02-11 17:27:24		273	This study	5.22e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	29	1	g	0		LT-T-Z:LP-DIR-T	903.0	9.51e-10			1.4	4.96e-10	pmagpy-3.2.1	0	6.33e-10		116.6	-34.3	hargrave 2015-02-12 15:39:33		273	This study	4.54e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	30	1	g	0		LT-T-Z:LP-DIR-T	923.0	1.04e-09			1.4	2.07e-10	pmagpy-3.2.1	0	3.56e-10		122.8	-32.9	hargrave 2015-02-13 17:55:58		273	This study	4.10e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	31	1	g	0		LT-T-Z:LP-DIR-T	933.0	4.21e-10			1.0	2.55e-10	pmagpy-3.2.1	0	3.88e-10		122.6	-33.6	hargrave 2015-02-17 11:30:40		273	This study	3.27e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	32	1	g	0		LT-T-Z:LP-DIR-T	943.0	9.59e-10			4.2	1.02e-10	pmagpy-3.2.1	0	6.76e-10		122.0	-34.3	hargrave 2015-02-18 09:48:39		273	This study	1.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	33	1	g	0		LT-T-Z:LP-DIR-T	953.0	1.21e-10			2.4	1.85e-11	pmagpy-3.2.1	0	1.22e-10		128.2	-37.5	hargrave 2015-02-19 12:57:15		273	This study	3.94e-09
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	1	1	g	0		LT-NO:LP-DIR-T	273	7.33e-09			3.0	1.49e-09	pmagpy-3.2.1	0	2.01e-08		15.6	-38.2			273	This study	4.09e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	2	1	g	0		LT-LT-Z:LP-DIR-T	77	5.05e-09			1.7	1.64e-09	pmagpy-3.2.1	0	1.25e-08		14.5	-37.5			273	This study	4.63e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	3	1	g	0		LT-T-Z:LP-DIR-T	373.0	3.61e-09			0.4	2.55e-09	pmagpy-3.2.1	0	3.58e-09		7.1	-38.2			273	This study	6.21e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	4	1	g	0		LT-T-Z:LP-DIR-T	423.0	4.56e-09			2.1	6.47e-09	pmagpy-3.2.1	0	2.75e-08		003.2	-38.7	hargrave 2014-10-22 15:59:53		273	This study	7.92e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	5	1	g	0		LT-T-Z:LP-DIR-T	473.0	4.90e-09			1.4	4.23e-09	pmagpy-3.2.1	0	1.87e-08		002.7	-39.1	hargrave 2014-10-27 16:26:22		273	This study	7.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	6	1	g	0		LT-T-Z:LP-DIR-T	523.0	5.53e-09			3.2	3.25e-09	pmagpy-3.2.1	0	3.21e-08		004.0	-41.2	hargrave 2014-10-28 13:49:35		273	This study	5.77e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	7	1	g	0		LT-T-Z:LP-DIR-T	573.0	3.92e-09			2.6	1.64e-09	pmagpy-3.2.1	0	1.46e-08		009.1	-43.6	hargrave 2014-10-28 20:46:49		273	This study	3.38e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	8	1	g	0		LT-T-Z:LP-DIR-T	623.0	1.44e-09			1.8	7.48e-10	pmagpy-3.2.1	0	6.33e-09		003.1	-47.7	hargrave 2014-10-29 20:59:18		273	This study	2.10e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	9	1	g	0		LT-T-Z:LP-DIR-T	673.0	1.47e-09			2.3	7.48e-10	pmagpy-3.2.1	0	7.30e-09		004.7	-48.9	hargrave 2014-11-03 17:19:27		273	This study	1.86e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	10	1	g	0		LT-T-Z:LP-DIR-T	698.0	8.53e-10			1.5	9.38e-10	pmagpy-3.2.1	0	4.39e-09		003.4	-51.2	hargrave 2014-11-04 12:09:44		273	This study	1.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	11	1	g	0		LT-T-Z:LP-DIR-T	723.0	7.23e-10			1.6	7.23e-10	pmagpy-3.2.1	0	4.41e-09		006.6	-52.6	hargrave 2014-11-10 12:59:52		273	This study	1.56e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	12	1	g	0		LT-T-Z:LP-DIR-T	748.0	1.48e-09			1.6	7.26e-10	pmagpy-3.2.1	0	3.73e-09		005.0	-54.3	hargrave 2014-11-10 22:18:21		273	This study	1.40e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	13	1	g	0		LT-T-Z:LP-DIR-T	773.0	1.47e-09			2.0	8.08e-10	pmagpy-3.2.1	0	3.97e-09		009.2	-56.9	hargrave 2014-11-13 11:52:27		273	This study	1.22e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	14	1	g	0		LT-T-Z:LP-DIR-T	788.0	5.23e-10			1.6	4.09e-10	pmagpy-3.2.1	0	2.96e-09		009.5	-60.2	hargrave 2014-11-17 17:33:08		273	This study	1.04e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	15	1	g	0		LT-T-Z:LP-DIR-T	803.0	4.33e-10			0.7	3.32e-10	pmagpy-3.2.1	0	1.14e-09		010.6	-61.7	hargrave 2014-11-24 18:24:04		273	This study	9.46e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	16	1	g	0		LT-T-Z:LP-DIR-T	818.0	1.25e-09			0.9	4.61e-10	pmagpy-3.2.1	0	8.66e-10		013.4	-64.2	hargrave 2014-12-01 17:05:43		273	This study	8.90e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	17	1	g	0		LT-T-Z:LP-DIR-T	823.0	1.05e-09			0.8	5.17e-10	pmagpy-3.2.1	0	7.78e-10		010.6	-65.4	hargrave 2014-12-02 00:51:42		273	This study	8.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	18	1	g	0		LT-T-Z:LP-DIR-T	828.0	9.54e-10			0.9	3.97e-10	pmagpy-3.2.1	0	7.97e-10		008.5	-68.1	hargrave 2014-12-05 13:48:00		273	This study	7.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	19	1	g	0		LT-T-Z:LP-DIR-T	833.0	5.47e-10			0.9	4.56e-10	pmagpy-3.2.1	0	8.73e-10		013.8	-70.7	hargrave 2014-12-06 12:05:58		273	This study	6.99e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	20	1	g	0		LT-T-Z:LP-DIR-T	838.0	5.84e-10			0.7	3.77e-10	pmagpy-3.2.1	0	6.73e-10		015.8	-71.9	hargrave 2014-12-08 15:25:53		273	This study	6.66e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	21	1	g	0		LT-T-Z:LP-DIR-T	843.0	9.49e-10			1.0	4.03e-10	pmagpy-3.2.1	0	6.31e-10		014.2	-72.1	hargrave 2014-12-08 22:18:06		273	This study	6.25e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	22	1	g	0		LT-T-Z:LP-DIR-T	846.0	1.23e-09			1.3	4.41e-10	pmagpy-3.2.1	0	6.47e-10		012.4	-72.6	hargrave 2015-01-12 11:08:38		273	This study	6.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	23	1	g	0		LT-T-Z:LP-DIR-T	849.0	1.27e-09			1.5	5.04e-10	pmagpy-3.2.1	0	9.91e-10		016.3	-74.0	hargrave 2015-01-14 14:26:50		273	This study	6.06e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	24	1	g	0		LT-T-Z:LP-DIR-T	852.0	1.30e-09			1.4	4.34e-10	pmagpy-3.2.1	0	5.97e-10		012.8	-75.4	hargrave 2015-01-15 14:41:46		273	This study	5.88e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	25	1	g	0		LT-T-Z:LP-DIR-T	855.0	1.08e-09			1.4	6.04e-10	pmagpy-3.2.1	0	7.91e-10		017.9	-75.3	hargrave 2015-01-18 13:03:31		273	This study	5.71e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	26	1	g	0		LT-T-Z:LP-DIR-T	858.0	6.65e-10			1.1	3.06e-10	pmagpy-3.2.1	0	7.83e-10		017.4	-74.9	hargrave 2015-01-20 12:22:38		273	This study	5.57e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	27	1	g	0		LT-T-Z:LP-DIR-T	863.0	6.31e-10			1.0	3.63e-10	pmagpy-3.2.1	0	6.37e-10		021.7	-78.2	hargrave 2015-02-10 17:31:37		273	This study	5.14e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	28	1	g	0		LT-T-Z:LP-DIR-T	883.0	9.49e-10			1.2	3.79e-10	pmagpy-3.2.1	0	4.79e-10		025.0	-81.2	hargrave 2015-02-11 17:29:26		273	This study	4.76e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	29	1	g	0		LT-T-Z:LP-DIR-T	903.0	4.24e-10			0.8	3.59e-10	pmagpy-3.2.1	0	3.83e-10		021.0	-81.9	hargrave 2015-02-12 15:41:30		273	This study	3.95e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	30	1	g	0		LT-T-Z:LP-DIR-T	923.0	5.06e-10			1.0	1.89e-10	pmagpy-3.2.1	0	3.74e-10		044.7	-85.2	hargrave 2015-02-13 17:57:36		273	This study	3.54e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	31	1	g	0		LT-T-Z:LP-DIR-T	933.0	3.30e-10			0.9	2.69e-10	pmagpy-3.2.1	0	2.80e-10		002.6	-86.8	hargrave 2015-02-17 11:32:15		273	This study	2.82e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	32	1	g	0		LT-T-Z:LP-DIR-T	943.0	3.62e-10			1.5	8.97e-11	pmagpy-3.2.1	0	2.29e-10		330.8	-77.8	hargrave 2015-02-18 09:51:41		273	This study	1.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	33	1	g	0		LT-T-Z:LP-DIR-T	953.0	1.01e-10			1.7	3.25e-11	pmagpy-3.2.1	0	4.52e-11		167.9	-70.2	hargrave 2015-02-19 12:58:47		273	This study	3.90e-09
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	1	1	g	0		LT-NO:LP-DIR-T	273	3.49e-09			1.6	9.09e-10	pmagpy-3.2.1	0	7.03e-09		169.5	-65.1			273	This study	2.87e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	2	1	g	0		LT-LT-Z:LP-DIR-T	77	3.37e-09			1.4	9.45e-10	pmagpy-3.2.1	0	7.33e-09		170.7	-66.4			273	This study	3.30e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	3	1	g	0		LT-T-Z:LP-DIR-T	373.0	5.21e-09			0.9	2.26e-09	pmagpy-3.2.1	0	5.49e-09		173.3	-71.4			273	This study	4.62e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	4	1	g	0		LT-T-Z:LP-DIR-T	423.0	4.16e-09			1.3	8.78e-10	pmagpy-3.2.1	0	1.37e-08		175.4	-73.4	hargrave 2014-10-22 16:01:25		273	This study	6.26e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	5	1	g	0		LT-T-Z:LP-DIR-T	473.0	5.71e-09			1.3	1.66e-09	pmagpy-3.2.1	0	1.23e-08		172.6	-72.5	hargrave 2014-10-27 16:28:07		273	This study	6.10e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	6	1	g	0		LT-T-Z:LP-DIR-T	523.0	4.84e-09			1.7	2.29e-09	pmagpy-3.2.1	0	1.31e-08		179.4	-71.2	hargrave 2014-10-28 13:51:20		273	This study	4.71e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	7	1	g	0		LT-T-Z:LP-DIR-T	573.0	2.58e-09			1.0	1.48e-09	pmagpy-3.2.1	0	4.08e-09		183.5	-65.3	hargrave 2014-10-28 20:48:26		273	This study	2.75e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	8	1	g	0		LT-T-Z:LP-DIR-T	623.0	1.01e-09			1.5	5.44e-10	pmagpy-3.2.1	0	4.15e-09		184.8	-59.0	hargrave 2014-10-29 21:00:50		273	This study	1.59e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	9	1	g	0		LT-T-Z:LP-DIR-T	673.0	9.70e-10			1.7	4.01e-10	pmagpy-3.2.1	0	3.49e-09		181.4	-57.3	hargrave 2014-11-03 17:20:59		273	This study	1.23e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	10	1	g	0		LT-T-Z:LP-DIR-T	698.0	5.55e-10			2.2	3.93e-10	pmagpy-3.2.1	0	4.11e-09		183.7	-54.9	hargrave 2014-11-04 12:11:18		273	This study	1.09e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	11	1	g	0		LT-T-Z:LP-DIR-T	723.0	4.74e-10			1.8	6.19e-10	pmagpy-3.2.1	0	2.98e-09		183.6	-52.2	hargrave 2014-11-10 13:01:28		273	This study	9.41e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	12	1	g	0		LT-T-Z:LP-DIR-T	748.0	1.05e-09			1.3	9.71e-10	pmagpy-3.2.1	0	1.39e-09		183.8	-49.9	hargrave 2014-11-10 22:19:54		273	This study	8.32e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	13	1	g	0		LT-T-Z:LP-DIR-T	773.0	1.40e-09			3.8	9.68e-10	pmagpy-3.2.1	0	4.62e-09		186.6	-46.7	hargrave 2014-11-13 11:54:22		273	This study	7.35e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	14	1	g	0		LT-T-Z:LP-DIR-T	788.0	5.04e-10			1.7	3.06e-10	pmagpy-3.2.1	0	1.96e-09		183.2	-43.4	hargrave 2014-11-17 17:34:47		273	This study	6.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	15	1	g	0		LT-T-Z:LP-DIR-T	803.0	2.71e-10			1.1	3.03e-10	pmagpy-3.2.1	0	1.15e-09		185.0	-41.1	hargrave 2014-11-24 18:25:43		273	This study	6.36e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	16	1	g	0		LT-T-Z:LP-DIR-T	818.0	3.50e-10			1.7	6.37e-10	pmagpy-3.2.1	0	1.79e-09		184.9	-39.9	hargrave 2014-12-01 17:07:16		273	This study	6.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	17	1	g	0		LT-T-Z:LP-DIR-T	823.0	3.37e-10			1.1	5.95e-10	pmagpy-3.2.1	0	9.75e-10		183.4	-38.9	hargrave 2014-12-02 00:53:16		273	This study	5.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	18	1	g	0		LT-T-Z:LP-DIR-T	828.0	1.01e-09			3.6	6.93e-10	pmagpy-3.2.1	0	3.39e-09		183.0	-37.6	hargrave 2014-12-05 13:50:05		273	This study	5.68e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	19	1	g	0		LT-T-Z:LP-DIR-T	833.0	4.53e-10			1.3	4.36e-10	pmagpy-3.2.1	0	1.22e-09		186.2	-35.8	hargrave 2014-12-06 12:07:29		273	This study	5.43e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	20	1	g	0		LT-T-Z:LP-DIR-T	838.0	3.65e-10			1.3	3.98e-10	pmagpy-3.2.1	0	1.17e-09		184.0	-35.2	hargrave 2014-12-08 15:27:26		273	This study	5.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	21	1	g	0		LT-T-Z:LP-DIR-T	843.0	2.98e-10			1.5	5.30e-10	pmagpy-3.2.1	0	1.29e-09		183.1	-34.2	hargrave 2014-12-08 22:19:44		273	This study	5.16e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	22	1	g	0		LT-T-Z:LP-DIR-T	846.0	6.56e-10			1.4	7.72e-10	pmagpy-3.2.1	0	7.49e-10		185.8	-33.9	hargrave 2015-01-12 11:10:18		273	This study	5.00e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	23	1	g	0		LT-T-Z:LP-DIR-T	849.0	5.63e-10			1.5	6.17e-10	pmagpy-3.2.1	0	1.05e-09		182.6	-33.3	hargrave 2015-01-14 14:28:30		273	This study	4.86e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	24	1	g	0		LT-T-Z:LP-DIR-T	852.0	5.27e-10			1.6	7.65e-10	pmagpy-3.2.1	0	9.70e-10		181.9	-32.5	hargrave 2015-01-15 14:43:20		273	This study	4.83e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	25	1	g	0		LT-T-Z:LP-DIR-T	855.0	6.82e-10			1.6	3.95e-10	pmagpy-3.2.1	0	1.16e-09		185.6	-32.6	hargrave 2015-01-18 13:04:52		273	This study	4.67e-08
